lapitinib,PLX4720,PI103,cell_line,BRAF_V600E,NRAS_Q61K,viability
2.302585092994046,4.605170185988092,-2.3025850929940455,SkMel,1,0,0.8738305864822409
3.2188758248682006,-2.3025850929940455,4.605170185988092,SkMel,1,0,0.5091113730142229
4.605170185988092,0,-2.3025850929940455,PIG3V,1,0,0.9998846573169179
0,3.2188758248682006,0,PIG3V,0,1,0.970004281303949
2.302585092994046,3.2188758248682006,-2.3025850929940455,PIG3V,0,1,0.8604493452221663
0,0,3.2188758248682006,PIG3V,0,1,0.3716250256216497
3.2188758248682006,0,-2.3025850929940455,SkMel,0,0,0.9999984227579047
-2.3025850929940455,2.302585092994046,-2.3025850929940455,PIG3V,1,0,0.9602507290917025
0,-2.3025850929940455,3.2188758248682006,PIG3V,0,0,0.5551963257894692
3.2188758248682006,0,0,PIG3V,0,1,0.9934200131251395
-2.3025850929940455,0,0,PIG3V,1,0,0.9983255188281801
2.302585092994046,4.605170185988092,0,PIG3V,1,1,0.8676177121094317
-2.3025850929940455,-2.3025850929940455,0,SkMel,1,1,0.9973474179144726
2.302585092994046,4.605170185988092,4.605170185988092,SkMel,1,0,0.9999789527579684
0,0,2.302585092994046,SkMel,1,0,0.8439592809036645
3.2188758248682006,4.605170185988092,4.605170185988092,SkMel,0,1,0.9999996315607552
0,3.2188758248682006,0,PIG3V,0,0,0.9589809267559728
4.605170185988092,2.302585092994046,0,PIG3V,1,1,0.914945176292341
-2.3025850929940455,3.2188758248682006,2.302585092994046,SkMel,0,0,0.37220050906647195
0,4.605170185988092,3.2188758248682006,PIG3V,0,0,0.9987945242976614
2.302585092994046,2.302585092994046,-2.3025850929940455,SkMel,0,1,0.9998750445699939
-2.3025850929940455,0,0,SkMel,0,0,0.9574375468820784
0,0,3.2188758248682006,PIG3V,0,1,0.9696787413518536
0,-2.3025850929940455,0,SkMel,1,0,0.9999481935923394
0,4.605170185988092,0,SkMel,1,1,0.7299962377349886
2.302585092994046,2.302585092994046,0,SkMel,1,0,0.9989084841305059
3.2188758248682006,4.605170185988092,4.605170185988092,SkMel,1,1,0.999999080099577
-2.3025850929940455,0,0,PIG3V,1,1,0.9983774600550295
0,3.2188758248682006,0,PIG3V,0,0,0.8605880072233968
0,0,3.2188758248682006,PIG3V,1,0,0.5556352709566184
0,4.605170185988092,0,SkMel,1,0,0.7712514783573836
-2.3025850929940455,0,3.2188758248682006,SkMel,0,1,0.15969056397624118
3.2188758248682006,0,2.302585092994046,PIG3V,1,0,0.9045808784179697
3.2188758248682006,0,-2.3025850929940455,SkMel,0,0,0.9999868525821247
3.2188758248682006,-2.3025850929940455,3.2188758248682006,PIG3V,0,1,0.7017441809784494
3.2188758248682006,0,2.302585092994046,PIG3V,0,0,0.9548649031829689
0,0,3.2188758248682006,SkMel,1,0,0.9419720548599482
3.2188758248682006,4.605170185988092,2.302585092994046,PIG3V,0,0,0.9985091768228033
4.605170185988092,2.302585092994046,-2.3025850929940455,PIG3V,1,0,0.9532682636363127
0,0,4.605170185988092,PIG3V,0,1,0.42211714159372643
0,2.302585092994046,3.2188758248682006,PIG3V,1,0,0.9260170273430207
0,-2.3025850929940455,4.605170185988092,PIG3V,0,1,0.0017888247341430324
0,2.302585092994046,0,SkMel,0,1,0.9575135123471319
-2.3025850929940455,2.302585092994046,2.302585092994046,SkMel,0,0,0.8810264560003704
0,0,3.2188758248682006,SkMel,1,1,0.04749688372909191
3.2188758248682006,0,2.302585092994046,SkMel,0,0,0.9998449704109396
4.605170185988092,-2.3025850929940455,3.2188758248682006,PIG3V,0,0,0.021533233973885606
3.2188758248682006,4.605170185988092,2.302585092994046,SkMel,1,1,0.9998595349303013
0,3.2188758248682006,0,PIG3V,1,1,0.9836941150684195
0,3.2188758248682006,-2.3025850929940455,PIG3V,1,0,0.927070495484301
3.2188758248682006,3.2188758248682006,-2.3025850929940455,SkMel,0,0,0.9619532517016799
0,0,2.302585092994046,PIG3V,0,1,0.9972270173141937
3.2188758248682006,0,4.605170185988092,PIG3V,1,0,0.28481687500783726
2.302585092994046,0,-2.3025850929940455,PIG3V,0,1,0.9996190641863713
0,0,2.302585092994046,SkMel,1,0,0.9816508191966611
4.605170185988092,4.605170185988092,0,SkMel,1,1,0.9996110744275915
-2.3025850929940455,3.2188758248682006,2.302585092994046,PIG3V,0,1,0.9983006943014312
3.2188758248682006,2.302585092994046,2.302585092994046,PIG3V,0,0,0.9662007793154639
0,0,3.2188758248682006,PIG3V,0,1,0.9704706398638108
2.302585092994046,3.2188758248682006,0,PIG3V,0,1,0.9421278380235595
0,-2.3025850929940455,3.2188758248682006,SkMel,0,1,0.10914534706527344
0,-2.3025850929940455,3.2188758248682006,PIG3V,1,0,0.2474796080958821
0,3.2188758248682006,4.605170185988092,PIG3V,0,0,0.9997953051885659
4.605170185988092,0,0,PIG3V,1,1,0.9986544814587122
2.302585092994046,4.605170185988092,4.605170185988092,PIG3V,1,1,0.9998039666952134
0,3.2188758248682006,0,SkMel,0,0,0.7364750804293327
-2.3025850929940455,0,3.2188758248682006,SkMel,1,0,0.099471373129427
4.605170185988092,4.605170185988092,3.2188758248682006,PIG3V,0,0,0.9997571435416573
4.605170185988092,3.2188758248682006,-2.3025850929940455,SkMel,0,1,0.9983338920295556
0,2.302585092994046,4.605170185988092,SkMel,1,0,0.9779203962782672
3.2188758248682006,2.302585092994046,3.2188758248682006,SkMel,1,0,0.9986336273141004
0,0,0,SkMel,1,1,0.9766613760692169
4.605170185988092,-2.3025850929940455,0,PIG3V,0,0,0.9915952500112386
-2.3025850929940455,2.302585092994046,4.605170185988092,SkMel,0,1,0.8014531665979261
0,4.605170185988092,2.302585092994046,SkMel,0,0,0.9989190115685425
4.605170185988092,0,3.2188758248682006,PIG3V,1,1,0.657931080386845
4.605170185988092,3.2188758248682006,0,SkMel,1,0,0.9998528713986898
-2.3025850929940455,2.302585092994046,0,SkMel,1,0,0.5314572624311176
-2.3025850929940455,4.605170185988092,3.2188758248682006,PIG3V,0,1,0.9999157928658167
2.302585092994046,3.2188758248682006,0,SkMel,1,1,0.999012992519846
0,0,2.302585092994046,SkMel,1,0,0.9071593730018609
0,-2.3025850929940455,2.302585092994046,SkMel,1,0,0.6172676120489885
-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,SkMel,0,0,0.9999894340766199
0,0,0,PIG3V,0,1,0.9967901170887911
4.605170185988092,0,0,PIG3V,0,0,0.9512904610244517
3.2188758248682006,4.605170185988092,0,PIG3V,0,1,0.8329322742198804
0,-2.3025850929940455,0,PIG3V,1,0,0.9989361818971647
0,3.2188758248682006,3.2188758248682006,SkMel,0,0,0.9994019444319967
4.605170185988092,0,0,SkMel,0,0,0.9999944218396017
4.605170185988092,4.605170185988092,2.302585092994046,PIG3V,1,0,0.9931635445934835
0,2.302585092994046,2.302585092994046,PIG3V,0,1,0.9722332638583806
4.605170185988092,4.605170185988092,0,PIG3V,1,0,0.958884975880268
0,4.605170185988092,0,SkMel,1,0,0.9552381388770491
-2.3025850929940455,3.2188758248682006,0,PIG3V,1,1,0.9926037588886357
3.2188758248682006,3.2188758248682006,3.2188758248682006,SkMel,0,0,0.9999859199839765
3.2188758248682006,2.302585092994046,2.302585092994046,SkMel,0,0,0.999813826975223
0,0,-2.3025850929940455,SkMel,0,1,0.9999905534574208
0,0,-2.3025850929940455,SkMel,1,1,0.9992284567380085
-2.3025850929940455,3.2188758248682006,4.605170185988092,PIG3V,1,0,0.9996776454328767
2.302585092994046,4.605170185988092,2.302585092994046,PIG3V,1,1,0.9930915997276035
4.605170185988092,2.302585092994046,2.302585092994046,SkMel,0,1,0.9999794262743983
0,0,0,SkMel,1,0,0.9947087882136291
0,4.605170185988092,0,SkMel,0,1,0.8795555503901447
-2.3025850929940455,-2.3025850929940455,2.302585092994046,SkMel,0,1,0.1963428180996632
0,-2.3025850929940455,-2.3025850929940455,SkMel,1,1,0.9999997675943727
3.2188758248682006,2.302585092994046,3.2188758248682006,PIG3V,0,0,0.9936403892081286
3.2188758248682006,2.302585092994046,4.605170185988092,PIG3V,1,1,0.9610996888143256
3.2188758248682006,3.2188758248682006,3.2188758248682006,SkMel,1,0,0.9998578807356979
0,0,3.2188758248682006,SkMel,0,1,0.8769144021303376
0,4.605170185988092,0,PIG3V,1,1,0.4752559016205335
3.2188758248682006,0,-2.3025850929940455,SkMel,0,1,0.9999744250203908
3.2188758248682006,0,2.302585092994046,PIG3V,1,1,0.24788544100241877
4.605170185988092,2.302585092994046,4.605170185988092,PIG3V,0,1,0.9979553119336945
4.605170185988092,2.302585092994046,4.605170185988092,SkMel,0,0,0.9999970731487826
0,0,-2.3025850929940455,SkMel,0,0,0.9998496305750723
2.302585092994046,3.2188758248682006,-2.3025850929940455,SkMel,1,0,0.9756648518006045
4.605170185988092,2.302585092994046,0,SkMel,0,0,0.9999923230523016
2.302585092994046,0,3.2188758248682006,SkMel,0,1,0.9986366163563262
0,0,-2.3025850929940455,SkMel,1,1,0.9999607510561751
4.605170185988092,3.2188758248682006,2.302585092994046,SkMel,1,1,0.9996066181798743
3.2188758248682006,2.302585092994046,-2.3025850929940455,PIG3V,0,0,0.933104823490262
0,0,2.302585092994046,PIG3V,0,0,0.9841223002931836
2.302585092994046,2.302585092994046,3.2188758248682006,PIG3V,1,1,0.8864476309720111
4.605170185988092,2.302585092994046,-2.3025850929940455,SkMel,1,0,0.9998899383706105
0,3.2188758248682006,0,PIG3V,1,1,0.9854530103578885
-2.3025850929940455,-2.3025850929940455,4.605170185988092,PIG3V,0,0,0.011060223800801778
-2.3025850929940455,4.605170185988092,0,SkMel,1,1,0.18482492583960636
0,-2.3025850929940455,4.605170185988092,PIG3V,0,1,0.0011522445890249815
4.605170185988092,0,2.302585092994046,SkMel,1,1,0.9998153379029414
0,0,0,PIG3V,0,0,0.9968430430803493
0,4.605170185988092,0,SkMel,1,0,0.9491623148249259
-2.3025850929940455,4.605170185988092,0,PIG3V,1,1,0.6411088463930542
0,2.302585092994046,2.302585092994046,PIG3V,1,0,0.5707348298740231
0,-2.3025850929940455,0,SkMel,1,1,0.9931153139455123
4.605170185988092,0,0,PIG3V,0,1,0.9950209683000952
3.2188758248682006,-2.3025850929940455,3.2188758248682006,PIG3V,1,1,0.022031555892348655
-2.3025850929940455,0,0,PIG3V,0,1,0.9978821858329728
-2.3025850929940455,2.302585092994046,2.302585092994046,PIG3V,0,1,0.9941109761943923
0,0,0,SkMel,1,1,0.9979826705339717
0,4.605170185988092,3.2188758248682006,SkMel,1,1,0.9998407951728299
3.2188758248682006,3.2188758248682006,3.2188758248682006,PIG3V,1,0,0.9460416857999461
4.605170185988092,2.302585092994046,4.605170185988092,PIG3V,1,0,0.919603096794688
-2.3025850929940455,3.2188758248682006,0,SkMel,0,1,0.4605176536628329
3.2188758248682006,4.605170185988092,0,PIG3V,1,1,0.8288589250347401
3.2188758248682006,0,3.2188758248682006,PIG3V,0,0,0.31189804855823833
4.605170185988092,-2.3025850929940455,3.2188758248682006,PIG3V,1,0,0.07539060201069342
2.302585092994046,-2.3025850929940455,3.2188758248682006,SkMel,1,1,0.8438438993572772
3.2188758248682006,-2.3025850929940455,2.302585092994046,PIG3V,1,1,0.3982177266713848
-2.3025850929940455,0,0,SkMel,0,1,0.9514723145245568
0,0,0,PIG3V,1,0,0.9978233633404872
2.302585092994046,4.605170185988092,2.302585092994046,SkMel,0,0,0.9994386676781508
2.302585092994046,3.2188758248682006,0,PIG3V,1,1,0.9788867686374136
4.605170185988092,0,3.2188758248682006,PIG3V,1,0,0.8912984512508756
0,2.302585092994046,-2.3025850929940455,PIG3V,0,1,0.6926394176050551
-2.3025850929940455,0,0,PIG3V,1,0,0.9978560030283357
0,2.302585092994046,4.605170185988092,SkMel,0,0,0.9986853688277922
4.605170185988092,3.2188758248682006,0,SkMel,1,1,0.9988720675075125
0,2.302585092994046,0,SkMel,0,0,0.9559663895213244
0,0,0,PIG3V,0,1,0.9938624154611512
0,0,4.605170185988092,PIG3V,1,1,0.43532326604697225
2.302585092994046,4.605170185988092,-2.3025850929940455,SkMel,0,0,0.8279404800140063
3.2188758248682006,3.2188758248682006,0,PIG3V,0,1,0.944337738460974
2.302585092994046,-2.3025850929940455,0,SkMel,1,1,0.9999926487416246
3.2188758248682006,3.2188758248682006,-2.3025850929940455,SkMel,1,0,0.9898702548899672
-2.3025850929940455,0,4.605170185988092,SkMel,1,0,0.04950334074368949
3.2188758248682006,0,2.302585092994046,SkMel,1,1,0.9989369348419666
4.605170185988092,2.302585092994046,0,SkMel,1,1,0.999940658798749
-2.3025850929940455,3.2188758248682006,4.605170185988092,SkMel,1,0,0.9466241123712459
4.605170185988092,-2.3025850929940455,0,SkMel,0,0,0.9999986883876514
2.302585092994046,0,4.605170185988092,PIG3V,1,0,0.5755896873279079
2.302585092994046,0,-2.3025850929940455,PIG3V,1,1,0.9999838536847665
-2.3025850929940455,3.2188758248682006,2.302585092994046,PIG3V,1,1,0.9529118837596012
0,0,-2.3025850929940455,PIG3V,1,1,0.9999745152737558
-2.3025850929940455,2.302585092994046,-2.3025850929940455,PIG3V,0,0,0.9844351567876412
0,3.2188758248682006,3.2188758248682006,SkMel,1,1,0.9819732986870355
0,2.302585092994046,0,SkMel,0,1,0.9956712585842031
-2.3025850929940455,0,3.2188758248682006,PIG3V,0,0,0.9642581769495582
2.302585092994046,4.605170185988092,-2.3025850929940455,PIG3V,1,1,0.3961618359161679
2.302585092994046,0,0,SkMel,0,0,0.9997466237131584
4.605170185988092,0,3.2188758248682006,PIG3V,0,0,0.6813542686650018
0,0,4.605170185988092,SkMel,0,0,0.1571196289425837
0,3.2188758248682006,4.605170185988092,SkMel,0,0,0.9997427742655087
3.2188758248682006,2.302585092994046,0,PIG3V,0,1,0.9717114518130393
0,2.302585092994046,0,SkMel,1,0,0.967663455754586
3.2188758248682006,3.2188758248682006,3.2188758248682006,SkMel,1,1,0.9999369811053515
-2.3025850929940455,3.2188758248682006,-2.3025850929940455,PIG3V,1,1,0.9355822104944185
2.302585092994046,-2.3025850929940455,3.2188758248682006,SkMel,1,0,0.986936698197105
0,-2.3025850929940455,0,SkMel,1,1,0.9985009857785077
-2.3025850929940455,-2.3025850929940455,4.605170185988092,PIG3V,1,0,0.008703791642150106
0,0,4.605170185988092,PIG3V,0,1,0.46183907450095113
0,-2.3025850929940455,2.302585092994046,PIG3V,0,1,0.687162910887244
4.605170185988092,0,4.605170185988092,SkMel,0,0,0.9996638948895665
0,-2.3025850929940455,2.302585092994046,SkMel,0,1,0.8994076640081144
-2.3025850929940455,0,4.605170185988092,SkMel,1,1,0.022187452441416643
3.2188758248682006,3.2188758248682006,4.605170185988092,SkMel,0,1,0.9999929070658155
2.302585092994046,0,0,PIG3V,0,1,0.9807194119441948
-2.3025850929940455,4.605170185988092,3.2188758248682006,PIG3V,1,1,0.9988120813097939
-2.3025850929940455,3.2188758248682006,3.2188758248682006,SkMel,1,0,0.687675624559991
-2.3025850929940455,-2.3025850929940455,0,PIG3V,1,1,0.9987170284063582
0,3.2188758248682006,4.605170185988092,SkMel,1,1,0.9980663032409005
2.302585092994046,3.2188758248682006,2.302585092994046,SkMel,1,1,0.9950011621218722
-2.3025850929940455,0,4.605170185988092,PIG3V,0,1,0.45864634357698825
2.302585092994046,0,3.2188758248682006,PIG3V,1,0,0.907457163602738
2.302585092994046,3.2188758248682006,4.605170185988092,SkMel,1,0,0.9997949117208118
2.302585092994046,4.605170185988092,0,SkMel,0,0,0.9987537458122212
4.605170185988092,0,0,SkMel,0,0,0.9999939206845699
2.302585092994046,2.302585092994046,3.2188758248682006,SkMel,1,0,0.9993184066694498
0,0,4.605170185988092,SkMel,1,1,0.5001003020132461
0,0,0,PIG3V,1,0,0.9985498460442404
-2.3025850929940455,0,3.2188758248682006,PIG3V,0,0,0.8000870234139533
0,3.2188758248682006,3.2188758248682006,SkMel,0,1,0.9962097121498086
4.605170185988092,3.2188758248682006,0,PIG3V,0,0,0.9647079718996049
3.2188758248682006,4.605170185988092,3.2188758248682006,SkMel,1,1,0.9999890099268668
3.2188758248682006,-2.3025850929940455,-2.3025850929940455,PIG3V,1,1,0.9999987090909734
0,0,2.302585092994046,PIG3V,0,0,0.9776035868747511
3.2188758248682006,4.605170185988092,3.2188758248682006,SkMel,0,1,0.9999985171177996
0,4.605170185988092,4.605170185988092,SkMel,0,0,0.9999834343876786
-2.3025850929940455,3.2188758248682006,4.605170185988092,PIG3V,0,1,0.9999447576134133
4.605170185988092,-2.3025850929940455,0,PIG3V,0,1,0.9990221724281665
4.605170185988092,4.605170185988092,0,SkMel,1,1,0.9998880683587862
2.302585092994046,-2.3025850929940455,4.605170185988092,PIG3V,0,0,0.0026431203496194195
0,0,0,SkMel,0,1,0.9990800348653203
0,3.2188758248682006,3.2188758248682006,PIG3V,0,0,0.9992900426818284
4.605170185988092,0,2.302585092994046,PIG3V,1,0,0.8815097385370001
0,-2.3025850929940455,0,SkMel,1,0,0.9999473983204171
2.302585092994046,4.605170185988092,0,SkMel,0,1,0.931429756548708
0,2.302585092994046,2.302585092994046,PIG3V,0,0,0.9977751499839235
2.302585092994046,-2.3025850929940455,2.302585092994046,SkMel,0,1,0.9991250541838441
3.2188758248682006,0,3.2188758248682006,SkMel,0,0,0.9968749420744465
4.605170185988092,-2.3025850929940455,0,PIG3V,1,0,0.9782473430791528
0,4.605170185988092,-2.3025850929940455,SkMel,1,0,0.06572587631562503
0,4.605170185988092,-2.3025850929940455,PIG3V,0,0,0.05055621373740887
0,-2.3025850929940455,3.2188758248682006,PIG3V,1,1,0.14428229840929985
2.302585092994046,-2.3025850929940455,0,PIG3V,0,0,0.9984886480540629
4.605170185988092,2.302585092994046,3.2188758248682006,PIG3V,1,0,0.9707159463100978
4.605170185988092,0,3.2188758248682006,SkMel,0,0,0.9998949629870109
0,3.2188758248682006,2.302585092994046,SkMel,0,1,0.9855938647927435
-2.3025850929940455,3.2188758248682006,4.605170185988092,SkMel,1,1,0.7868791956190961
3.2188758248682006,4.605170185988092,-2.3025850929940455,PIG3V,0,1,0.006782269567806141
3.2188758248682006,0,2.302585092994046,SkMel,1,0,0.9995463995966994
0,0,2.302585092994046,PIG3V,1,0,0.9937738940618851
0,4.605170185988092,4.605170185988092,SkMel,0,1,0.9999903868013802
4.605170185988092,0,4.605170185988092,SkMel,1,1,0.950301530361025
-2.3025850929940455,0,-2.3025850929940455,PIG3V,0,1,0.999548345762554
3.2188758248682006,3.2188758248682006,4.605170185988092,PIG3V,0,1,0.9995348008647648
3.2188758248682006,0,4.605170185988092,PIG3V,1,0,0.09869073786817313
0,0,-2.3025850929940455,SkMel,1,0,0.9999699034913269
-2.3025850929940455,0,4.605170185988092,PIG3V,1,0,0.7413932811174216
2.302585092994046,0,4.605170185988092,PIG3V,1,0,0.05544959214180028
-2.3025850929940455,3.2188758248682006,3.2188758248682006,PIG3V,0,1,0.9975554118380077
4.605170185988092,3.2188758248682006,0,PIG3V,0,0,0.9727679293993968
0,0,3.2188758248682006,PIG3V,0,1,0.8910327518682462
3.2188758248682006,4.605170185988092,3.2188758248682006,PIG3V,1,1,0.9927133499681741
0,3.2188758248682006,3.2188758248682006,PIG3V,0,1,0.9998504170129173
4.605170185988092,2.302585092994046,3.2188758248682006,SkMel,0,0,0.999985656281809
3.2188758248682006,0,-2.3025850929940455,PIG3V,0,0,0.9990918290276164
3.2188758248682006,0,-2.3025850929940455,PIG3V,1,0,0.9997900591473079
0,4.605170185988092,4.605170185988092,PIG3V,0,0,0.9999960559511751
0,0,-2.3025850929940455,PIG3V,1,1,0.999934636627894
0,2.302585092994046,2.302585092994046,PIG3V,0,1,0.963765031852389
0,0,0,SkMel,1,0,0.9975977046705987
4.605170185988092,3.2188758248682006,0,PIG3V,1,1,0.7124950198621957
-2.3025850929940455,4.605170185988092,-2.3025850929940455,PIG3V,0,1,0.07329238771141877
2.302585092994046,3.2188758248682006,0,PIG3V,1,1,0.8512913901372093
0,0,3.2188758248682006,SkMel,0,1,0.842866134813204
-2.3025850929940455,2.302585092994046,4.605170185988092,PIG3V,1,0,0.9634656839733255
2.302585092994046,3.2188758248682006,4.605170185988092,PIG3V,1,1,0.9943225317435694
-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,SkMel,1,0,0.9998382388701781
-2.3025850929940455,4.605170185988092,0,SkMel,0,1,0.32728840201384635
3.2188758248682006,2.302585092994046,-2.3025850929940455,PIG3V,1,1,0.9362345341091548
0,3.2188758248682006,4.605170185988092,PIG3V,1,0,0.9937846989010105
-2.3025850929940455,4.605170185988092,-2.3025850929940455,SkMel,0,1,0.0017599170161330855
0,2.302585092994046,2.302585092994046,PIG3V,1,0,0.9795328875027901
-2.3025850929940455,-2.3025850929940455,2.302585092994046,PIG3V,0,1,0.8496283372579039
3.2188758248682006,2.302585092994046,0,PIG3V,1,1,0.9794238444169551
0,-2.3025850929940455,4.605170185988092,SkMel,1,0,0.0029624395962231176
0,3.2188758248682006,3.2188758248682006,PIG3V,1,0,0.9990158182975707
-2.3025850929940455,2.302585092994046,0,SkMel,0,1,0.8262432735117556
2.302585092994046,2.302585092994046,-2.3025850929940455,SkMel,0,0,0.9983446910338839
4.605170185988092,0,0,SkMel,0,1,0.9999975518631237
2.302585092994046,3.2188758248682006,4.605170185988092,SkMel,1,1,0.9999147675449256
-2.3025850929940455,-2.3025850929940455,0,SkMel,1,1,0.9963363936521701
4.605170185988092,3.2188758248682006,2.302585092994046,SkMel,1,0,0.9999979665857576
0,-2.3025850929940455,0,SkMel,1,0,0.9978185423931545
-2.3025850929940455,0,4.605170185988092,SkMel,1,0,0.0023087989511236485
-2.3025850929940455,0,4.605170185988092,PIG3V,1,0,0.7492127371265297
2.302585092994046,0,4.605170185988092,SkMel,0,1,0.9838683801075635
-2.3025850929940455,2.302585092994046,0,SkMel,1,1,0.6071218470562525
-2.3025850929940455,4.605170185988092,-2.3025850929940455,SkMel,1,1,0.02082554867586912
0,0,3.2188758248682006,SkMel,1,0,0.1936012832493156
0,3.2188758248682006,4.605170185988092,PIG3V,1,0,0.9981495373092224
0,0,3.2188758248682006,SkMel,1,1,0.5546701617185555
4.605170185988092,-2.3025850929940455,2.302585092994046,SkMel,1,1,0.9983478412211282
4.605170185988092,4.605170185988092,0,SkMel,0,1,0.9998454645052343
3.2188758248682006,4.605170185988092,0,SkMel,1,1,0.9987886561908259
0,0,3.2188758248682006,SkMel,1,1,0.8780883475359162
3.2188758248682006,0,0,SkMel,0,1,0.9999636802799053
0,2.302585092994046,0,SkMel,1,0,0.9686280969237789
-2.3025850929940455,2.302585092994046,3.2188758248682006,PIG3V,0,0,0.9885463177384652
0,2.302585092994046,0,PIG3V,1,0,0.9912457093386317
3.2188758248682006,0,-2.3025850929940455,SkMel,1,0,0.9999987114373414
-2.3025850929940455,4.605170185988092,3.2188758248682006,SkMel,1,1,0.916730280395475
0,3.2188758248682006,2.302585092994046,SkMel,1,1,0.9930231782661625
0,-2.3025850929940455,4.605170185988092,PIG3V,1,0,7.937441664948758e-5
4.605170185988092,2.302585092994046,0,SkMel,0,0,0.999865102435782
2.302585092994046,0,4.605170185988092,PIG3V,1,1,0.07796798004588947
2.302585092994046,0,3.2188758248682006,PIG3V,1,1,0.6440498020532092
2.302585092994046,2.302585092994046,2.302585092994046,SkMel,1,1,0.999346984770323
4.605170185988092,-2.3025850929940455,0,SkMel,0,1,0.9999998544009111
2.302585092994046,4.605170185988092,3.2188758248682006,SkMel,1,0,0.9999818947390595
-2.3025850929940455,0,0,SkMel,0,1,0.9582904201466707
2.302585092994046,0,0,SkMel,0,1,0.9994750926208277
0,3.2188758248682006,3.2188758248682006,SkMel,1,0,0.8903038424062503
0,0,3.2188758248682006,SkMel,0,0,0.9840567394259824
0,0,4.605170185988092,PIG3V,0,0,0.857626204887936
-2.3025850929940455,-2.3025850929940455,0,PIG3V,1,0,0.9994999501865728
4.605170185988092,0,2.302585092994046,PIG3V,0,0,0.8157718392079918
-2.3025850929940455,0,4.605170185988092,PIG3V,1,1,0.5140733266190022
-2.3025850929940455,4.605170185988092,4.605170185988092,PIG3V,1,0,0.9999642867218425
4.605170185988092,-2.3025850929940455,2.302585092994046,SkMel,0,0,0.999767420836182
-2.3025850929940455,3.2188758248682006,0,SkMel,0,0,0.9152815885593732
4.605170185988092,0,4.605170185988092,PIG3V,1,1,0.17481860270511335
3.2188758248682006,-2.3025850929940455,-2.3025850929940455,PIG3V,0,1,0.9999997970022177
-2.3025850929940455,3.2188758248682006,3.2188758248682006,PIG3V,1,0,0.9984839288521183
4.605170185988092,0,2.302585092994046,SkMel,0,0,0.9995594980311817
-2.3025850929940455,-2.3025850929940455,0,SkMel,0,1,0.9895766268953436
-2.3025850929940455,0,2.302585092994046,SkMel,0,1,0.47289187953949646
0,-2.3025850929940455,3.2188758248682006,PIG3V,1,0,0.5433913055585382
-2.3025850929940455,-2.3025850929940455,3.2188758248682006,PIG3V,0,1,0.1936962900078877
-2.3025850929940455,0,0,PIG3V,1,1,0.999076853648585
0,0,0,PIG3V,0,1,0.999175802326455
3.2188758248682006,0,0,SkMel,1,0,0.9999369383069171
2.302585092994046,4.605170185988092,3.2188758248682006,PIG3V,1,0,0.9996801644116626
-2.3025850929940455,0,2.302585092994046,SkMel,1,0,0.3518896842292737
2.302585092994046,0,3.2188758248682006,PIG3V,0,0,0.9523819234635179
0,-2.3025850929940455,2.302585092994046,SkMel,0,1,0.9467123027970913
0,4.605170185988092,2.302585092994046,SkMel,0,0,0.9931426513140343
-2.3025850929940455,3.2188758248682006,2.302585092994046,PIG3V,0,0,0.9946554526328957
-2.3025850929940455,0,3.2188758248682006,PIG3V,1,1,0.8131460602740523
0,4.605170185988092,3.2188758248682006,PIG3V,1,0,0.9987846336188707
4.605170185988092,2.302585092994046,-2.3025850929940455,PIG3V,1,1,0.9787212396046543
-2.3025850929940455,0,0,SkMel,0,0,0.7836141627789318
0,0,4.605170185988092,SkMel,0,1,0.8975040544159215
3.2188758248682006,2.302585092994046,-2.3025850929940455,SkMel,1,0,0.9999446224625756
0,4.605170185988092,4.605170185988092,PIG3V,1,0,0.9995779145481626
0,3.2188758248682006,4.605170185988092,PIG3V,0,0,0.9996133402219811
4.605170185988092,3.2188758248682006,-2.3025850929940455,PIG3V,0,0,0.8772773832598675
0,3.2188758248682006,2.302585092994046,SkMel,1,1,0.9944452828296763
4.605170185988092,-2.3025850929940455,0,PIG3V,0,1,0.996112266072735
-2.3025850929940455,2.302585092994046,0,SkMel,0,0,0.1087393242864264
4.605170185988092,3.2188758248682006,3.2188758248682006,PIG3V,0,0,0.9502680380960381
4.605170185988092,-2.3025850929940455,3.2188758248682006,SkMel,1,1,0.9743190801715051
0,3.2188758248682006,0,SkMel,0,0,0.9976132196193673
-2.3025850929940455,2.302585092994046,-2.3025850929940455,SkMel,1,1,0.514189844908594
3.2188758248682006,4.605170185988092,-2.3025850929940455,SkMel,1,1,0.2341138705766616
0,0,0,PIG3V,0,0,0.9997290611702998
4.605170185988092,3.2188758248682006,3.2188758248682006,SkMel,1,1,0.9999780787292708
4.605170185988092,0,0,PIG3V,1,0,0.9971876750160166
-2.3025850929940455,3.2188758248682006,3.2188758248682006,PIG3V,0,0,0.9995270439782711
0,2.302585092994046,4.605170185988092,SkMel,0,1,0.9610465160034728
0,4.605170185988092,0,PIG3V,0,1,0.7048744947879101
4.605170185988092,3.2188758248682006,4.605170185988092,SkMel,1,0,0.9999985416893172
-2.3025850929940455,4.605170185988092,3.2188758248682006,SkMel,0,0,0.9973114951235715
0,0,-2.3025850929940455,SkMel,0,0,0.9999169817520387
0,0,0,PIG3V,1,1,0.9993158325282406
3.2188758248682006,-2.3025850929940455,2.302585092994046,SkMel,0,1,0.9957123677321368
